a354,0.2,0.134367,0.152174,0.289765,0.613095,0.916667,1,31,cat2
a355,0.2,0.18863,0.184783,0.458463,0.738095,0.916667,0.5,28,cat2
a356,0.6,0.198966,0.163043,0.438616,0.690476,0.916667,0.5,30,cat2
a357,0.6,0.258398,0.380435,0.364899,0.27381,0.916667,1,25,cat2
a358,0.6,0.20155,0.402174,0.373405,0.345238,0.916667,1,24,cat2
a359,0.6,0.421189,0.347826,0.510916,0.464286,0.916667,0,22,cat1
a360,1,0.728682,0.320652,0.598809,0.654762,0.916667,0,26,cat2
a361,0.6,0.341085,0.228261,0.410264,0.541667,0.916667,0,20,cat1
a362,0.6,0.405685,0.211957,0.525092,0.511905,0.916667,0,17,cat1
a363,0.2,0.113695,0.228261,0.281259,0.690476,1,0,28,cat2
a364,0.2,0.113695,0.228261,0.291182,0.630952,1,0,27,cat2
a365,0.2,0.113695,0.228261,0.221718,0.595238,1,0,34,cat2
a366,0.2,0.113695,0.211957,0.272753,0.488095,1,0,31,cat2
a367,0.2,0.173127,0.206522,0.258577,0.47619,1,0,29,cat2
a368,0.2,0.21447,0.23913,0.318117,0.595238,1,0,27,cat2
a369,0.2,0.186047,0.25,0.354976,0.5,1,0,24,cat2
a370,0.2,0.095607,0.152174,0.104054,0.434524,1,0.5,36,cat2
a371,0.2,0.059432,0.119565,0.116813,0.607143,1,1,37,cat2
a372,0.2,0.059432,0.119565,0.101219,0.571429,1,1,31,cat2
a373,0.2,0.095607,0.092391,0.145166,0.39881,1,0,38,cat2
a374,0.2,0.077519,0.130435,0.145166,0.553571,1,0,36,cat2
a375,0.2,0.134367,0.228261,0.155089,0.386905,1,1,36,cat2
a376,0.2,0.100775,0.157609,0.167848,0.386905,1,1,36,cat2
a377,0.2,0.103359,0.130435,0.179189,0.529762,1,1,34,cat2
a378,0.2,0.059432,0.11413,0.099802,0.416667,1,1,38,cat2
a379,0.2,0.059432,0.11413,0.099802,0.458333,1,1,32,cat2
a380,0.2,0.059432,0.11413,0.108307,0.488095,1,1,38,cat2
a381,0.6,0.29199,0.347826,0.377658,0.5,1,0,25,cat2
a382,0.6,0.501292,0.211957,0.397505,0.535714,1,0,38,cat2
a383,0.2,0.22739,0.25,0.275588,0.386905,1,0,26,cat2
a384,0.6,0.423773,0.358696,0.34647,0.39881,1,0,22,cat1
a385,0.2,0.196382,0.271739,0.29827,0.35119,1,1,32,cat2
a386,0.2,0.173127,0.206522,0.21463,0.297619,1,0,36,cat2
a387,0.2,0.21447,0.23913,0.379076,0.553571,1,0,27,cat2
a388,0.2,0.186047,0.217391,0.333711,0.452381,1,0,27,cat2
a389,0.2,0.074935,0.032609,0.146583,0.988095,1,0.5,44,cat2
a390,0.2,0.173127,0.206522,0.193365,0.214286,1,0,32,cat2
a391,0.2,0.134367,0.179348,0.286929,0.630952,1,0,28,cat2
a392,0.2,0.131783,0.195652,0.313864,0.678571,1,0,31,cat2
